"","name","category_code","code_type","raised_amount","funded_year","number_investors","id","investor_type","investor_name"
"13973","Playdom","games_video","a",4.3e+07,"2009",4,"0","financial_org","new-enterprise-associates"
"13974","Playdom","games_video","a",3.3e+07,"2010",4,"0","financial_org","steamboat-ventures"
"13975","Playdom","games_video","a",4.3e+07,"2009",4,"1","person","rick-thompson"
"13976","Playdom","games_video","a",3.3e+07,"2010",4,"1","financial_org","bessemer-venture-partners"
"13977","Playdom","games_video","a",4.3e+07,"2009",4,"2","financial_org","lightspeed-venture-partners"
"13978","Playdom","games_video","a",3.3e+07,"2010",4,"2","financial_org","new-world-ventures"
"13979","Playdom","games_video","a",4.3e+07,"2009",4,"3","financial_org","norwest-venture-partners"
"13980","Playdom","games_video","a",3.3e+07,"2010",4,"3","financial_org","embarcadero-ventures-2"
"13981","1000 Markets","ecommerce","seed",5e+05,"2009",3,"0","financial_org","ff-angel-llc"
"13982","1000 Markets","ecommerce","seed",5e+05,"2009",3,"1","financial_org","true-ventures"
"13983","1000 Markets","ecommerce","seed",5e+05,"2009",3,"2","person","jon-callaghan"
"13984","First Coverage","software","b",9e+06,"2008",3,"0","financial_org","commonwealth-capital-ventures"
"13985","First Coverage","software","b",9e+06,"2008",3,"1","financial_org","grandbanks-capital"
"13986","First Coverage","software","b",9e+06,"2008",3,"2","financial_org","jla-ventures"
"13987","First Coverage","software","unattributed",5e+06,"2006",2,"0","financial_org","grandbanks-capital"
"13988","First Coverage","software","unattributed",5e+06,"2006",2,"1","financial_org","jla-ventures"
"13989","Bigfoot Networks","hardware","a",8750000,"2008",3,"0","financial_org","north-bridge-venture-partners"
"13990","Bigfoot Networks","hardware","a",8750000,"2008",3,"1","financial_org","venio-capital-partners"
"13991","Bigfoot Networks","hardware","a",8750000,"2008",3,"2","financial_org","palomar-ventures"
"13992","Bigfoot Networks","hardware","b",8e+06,"2009",3,"0","financial_org","north-bridge-venture-partners"
"13993","Bigfoot Networks","hardware","b",8e+06,"2009",3,"1","financial_org","palomar-ventures"
"13994","Bigfoot Networks","hardware","b",8e+06,"2009",3,"2","financial_org","raven-venture-partners"
"13995","Bigfoot Networks","hardware","unattributed",4e+06,"2006",1,"0","financial_org","venio-capital-partners"
"13996","Firm58","software","b",8500000,"2008",2,"0","financial_org","new-world-ventures"
"13997","Firm58","software","b",8500000,"2008",2,"1","financial_org","north-bridge-venture-partners"
"13998","Firm58","software","a",3700000,"2007",1,"0","financial_org","new-world-ventures"
"13999","Firm58","software","c",7e+06,"2010",2,"0","financial_org","new-world-ventures"
"14000","Firm58","software","c",7e+06,"2010",2,"1","financial_org","north-bridge-venture-partners"
"14001","SimpleGeo","mobile","debt_round",195000,"2009",6,"0","person","joanna-shields"
"14002","SimpleGeo","mobile","debt_round",195000,"2009",6,"1","person","david-liu-2"
"14003","SimpleGeo","mobile","debt_round",195000,"2009",6,"2","person","ziv-navoth"
"14004","SimpleGeo","mobile","debt_round",195000,"2009",6,"3","person","darius-contractor"
"14005","SimpleGeo","mobile","debt_round",195000,"2009",6,"4","person","ravi-narasimhan"
"14006","SimpleGeo","mobile","debt_round",195000,"2009",6,"5","person","jason-knapp"
"14007","SimpleGeo","mobile","seed",1472367,"2009",14,"0","person","ron-conway"
"14008","SimpleGeo","mobile","seed",1472367,"2009",14,"1","person","kevin-rose"
"14009","SimpleGeo","mobile","seed",1472367,"2009",14,"10","financial_org","freestyle-capital"
"14010","SimpleGeo","mobile","seed",1472367,"2009",14,"11","financial_org","first-round-capital"
"14011","SimpleGeo","mobile","seed",1472367,"2009",14,"12","person","david-cohen"
"14012","SimpleGeo","mobile","seed",1472367,"2009",14,"13","person","rick-webb"
"14013","SimpleGeo","mobile","seed",1472367,"2009",14,"2","person","chris-sacca"
"14014","SimpleGeo","mobile","seed",1472367,"2009",14,"3","financial_org","redpoint-ventures"
"14015","SimpleGeo","mobile","seed",1472367,"2009",14,"4","person","joshua-schachter"
"14016","SimpleGeo","mobile","seed",1472367,"2009",14,"5","person","debbie-landa"
"14017","SimpleGeo","mobile","seed",1472367,"2009",14,"6","person","tim-ferriss"
"14018","SimpleGeo","mobile","seed",1472367,"2009",14,"7","person","shawn-fanning"
"14019","SimpleGeo","mobile","seed",1472367,"2009",14,"8","person","gary-vaynerchuk"
"14020","SimpleGeo","mobile","seed",1472367,"2009",14,"9","person","david-lee"
"14021","SimpleGeo","mobile","a",8140000,"2010",5,"0","financial_org","redpoint-ventures"
"14022","SimpleGeo","mobile","a",8140000,"2010",5,"1","financial_org","first-round-capital"
"14023","SimpleGeo","mobile","a",8140000,"2010",5,"2","financial_org","lowercase-capital"
"14024","SimpleGeo","mobile","a",8140000,"2010",5,"3","financial_org","foundry-group"
"14025","SimpleGeo","mobile","a",8140000,"2010",5,"4","person","ravi-narasimhan"
"14026","Manas Informatic","other","unattributed",160000,"2008",0,"1","1","1"
"14027","Canopy Financial","software","debt_round",1.5e+07,"2008",1,"0","financial_org","ggv-capital"
"14028","Canopy Financial","software","debt_round",4e+06,"2009",1,"0","financial_org","western-technology-investment"
"14029","Canopy Financial","software","c",62500000,"2009",1,"0","financial_org","spectrum-equity-investors"
"14030","Canopy Financial","software","b",8e+06,"2008",1,"0","financial_org","foundation-capital"
"14031","Zetta","unknown category","a",10680000,"2008",2,"0","financial_org","sigma-partners"
"14032","Zetta","unknown category","a",10680000,"2008",2,"1","financial_org","foundation-capital"
"14033","Zetta","unknown category","b",11500000,"2010",2,"0","financial_org","foundation-capital"
"14034","Zetta","unknown category","b",11500000,"2010",2,"1","financial_org","sigma-partners"
"14035","Zetta","unknown category","c",9e+06,"2011",2,"0","financial_org","foundation-capital"
"14036","Zetta","unknown category","c",9e+06,"2011",2,"1","financial_org","sigma-partners"
"14037","58.com","search","b",5780000,"2008",1,"0","financial_org","saif-partners"
"14038","58.com","search","unattributed",1.5e+07,"2010",2,"0","financial_org","dcm"
"14039","58.com","search","unattributed",1.5e+07,"2010",2,"1","financial_org","softbank-asia-infrastructure-fund-partners"
"14040","Senscient","cleantech","b",5600000,"2008",3,"0","financial_org","yellowstone-capital"
"14041","Senscient","cleantech","b",5600000,"2008",3,"1","financial_org","emerald-technology-ventures"
"14042","Senscient","cleantech","b",5600000,"2008",3,"2","financial_org","rose-tech-ventures"
"14043","Senscient","cleantech","c",0,"2011",3,"0","financial_org","lime-rock-partners"
"14044","Senscient","cleantech","c",0,"2011",3,"1","financial_org","emerald-technology-ventures"
"14045","Senscient","cleantech","c",0,"2011",3,"2","financial_org","yellowstone-energy-ventures"
"14046","Elanti Systems","software","unattributed",5500000,"2008",3,"0","financial_org","edison-innovation-fund"
"14047","Elanti Systems","software","unattributed",5500000,"2008",3,"1","financial_org","new-venture-partners"
"14048","Elanti Systems","software","unattributed",5500000,"2008",3,"2","financial_org","innovation-capital"
"14049","8thBridge","ecommerce","a",5e+06,"2010",1,"0","financial_org","split-rock-partners"
"14050","8thBridge","ecommerce","b",1e+07,"2011",2,"0","company","trident-capital"
"14051","8thBridge","ecommerce","b",1e+07,"2011",2,"1","financial_org","split-rock-partners"
"14052","InSite Wireless","mobile","unattributed",7e+06,"2008",1,"0","financial_org","viridian-investment-partners"
"14053","InSite Wireless","mobile","unattributed",0,"2010",1,"0","financial_org","catalyst-venture-partners"
"14054","InSite Wireless","mobile","unattributed",0,"2012",1,"0","financial_org","catalyst-investors"
"14055","Wi-Chi","semiconductor","a",7e+06,"2008",1,"0","financial_org","new-enterprise-associates"
"14056","Redfern Integrated Optics","network_hosting","unattributed",7500000,"2008",3,"0","financial_org","tallwood-venture-capital"
"14057","Redfern Integrated Optics","network_hosting","unattributed",7e+06,"2006",3,"0","financial_org","tmt-ventures"
"14058","Redfern Integrated Optics","network_hosting","unattributed",7500000,"2008",3,"1","financial_org","jolimont-capital"
"14059","Redfern Integrated Optics","network_hosting","unattributed",7e+06,"2006",3,"1","financial_org","tallwood-venture-capital"
"14060","Redfern Integrated Optics","network_hosting","unattributed",7500000,"2008",3,"2","financial_org","southern-cross-venture-partners"
"14061","Redfern Integrated Optics","network_hosting","unattributed",7e+06,"2006",3,"2","financial_org","jolimont-capital"
"14062","Redfern Integrated Optics","network_hosting","debt_round",3e+06,"2010",0,"NA","NA","NA"
"14063","Redfern Integrated Optics","network_hosting","c",8400000,"2005",5,"0","financial_org","tallwood-venture-capital"
"14064","Redfern Integrated Optics","network_hosting","c",8400000,"2005",5,"1","financial_org","advent-international"
"14065","Redfern Integrated Optics","network_hosting","c",8400000,"2005",5,"2","financial_org","jolimont-capital"
"14066","Redfern Integrated Optics","network_hosting","c",8400000,"2005",5,"3","financial_org","direct-capital-private-equity"
"14067","Redfern Integrated Optics","network_hosting","c",8400000,"2005",5,"4","financial_org","ge-equity"
"14068","SatNav Technologies","mobile","a",7e+06,"2008",1,"0","financial_org","sequoia-capital"
"14069","Rhapso","software","b",5490000,"2008",2,"0","financial_org","i-source-gestion"
"14070","Rhapso","software","b",5490000,"2008",2,"1","financial_org","otc-asset-management"
"14071","Rhapso","software","c",4760000,"2009",2,"0","financial_org","i-source-gestion"
"14072","Rhapso","software","c",4760000,"2009",2,"1","financial_org","otc-asset-management"
"14073","Rhapso","software","a",713000,"2006",1,"0","financial_org","i-source-gestion"
"14074","Millennial Media","advertising","c",1.6e+07,"2009",4,"0","financial_org","new-enterprise-associates"
"14075","Millennial Media","advertising","c",1.6e+07,"2009",4,"1","financial_org","bessemer-venture-partners"
"14076","Millennial Media","advertising","c",1.6e+07,"2009",4,"2","financial_org","columbia-capital"
"14077","Millennial Media","advertising","c",1.6e+07,"2009",4,"3","financial_org","charles-river-ventures"
"14078","Millennial Media","advertising","b",1.5e+07,"2007",3,"0","financial_org","charles-river-ventures"
"14079","Millennial Media","advertising","b",1.5e+07,"2007",3,"1","financial_org","bessemer-venture-partners"
"14080","Millennial Media","advertising","b",1.5e+07,"2007",3,"2","financial_org","columbia-capital"
"14081","Millennial Media","advertising","a",6300000,"2007",2,"0","financial_org","bessemer-venture-partners"
"14082","Millennial Media","advertising","a",6300000,"2007",2,"1","financial_org","columbia-capital"
"14083","Millennial Media","advertising","d",27500000,"2011",4,"0","financial_org","bessemer-venture-partners"
"14084","Millennial Media","advertising","d",27500000,"2011",4,"1","financial_org","columbia-capital"
"14085","Millennial Media","advertising","d",27500000,"2011",4,"2","financial_org","charles-river-ventures"
"14086","Millennial Media","advertising","d",27500000,"2011",4,"3","financial_org","new-enterprise-associates"
"14087","Illumitex","hardware","b",5250000,"2008",3,"0","financial_org","dfj-mercury"
"14088","Illumitex","hardware","b",5250000,"2008",3,"1","financial_org","new-enterprise-associates"
"14089","Illumitex","hardware","b",5250000,"2008",3,"2","financial_org","aweida-venture-partners"
"14090","Illumitex","hardware","unattributed",13500000,"2011",2,"0","financial_org","dfj-mercury"
"14091","Illumitex","hardware","unattributed",9300000,"2012",6,"0","financial_org","new-enterprise-associates"
"14092","Illumitex","hardware","unattributed",13500000,"2011",2,"1","financial_org","new-enterprise-associates"
"14093","Illumitex","hardware","unattributed",9300000,"2012",6,"1","financial_org","morgan-creek-capital-management"
"14094","Illumitex","hardware","unattributed",9300000,"2012",6,"2","financial_org","mousse-partners"
"14095","Illumitex","hardware","unattributed",9300000,"2012",6,"3","financial_org","apex-venture-partners"
"14096","Illumitex","hardware","unattributed",9300000,"2012",6,"4","financial_org","dfj-mercury"
"14097","Illumitex","hardware","unattributed",9300000,"2012",6,"5","financial_org","syngenta-ventures"
"14098","Illumitex","hardware","unattributed",1e+07,"2009",0,"NA","NA","NA"
"14099","Illumitex","hardware","unattributed",10500000,"2008",0,"NA","NA","NA"
"14100","Veeva","software","unattributed",4e+06,"2008",1,"0","financial_org","emergence-capital-partners"
"14101","MixCommerce","software","a",3950000,"2008",1,"0","financial_org","mousse-partners"
"14102","MixCommerce","software","b",7470000,"2009",2,"0","financial_org","innovacom"
"14103","MixCommerce","software","b",7470000,"2009",2,"1","financial_org","xange-private-equity"
"14104","Asteres","biotech","unattributed",4e+06,"2008",1,"0","financial_org","sanderling-ventures"
"14105","Asteres","biotech","c",4e+06,"2007",3,"0","financial_org","forward-ventures"
"14106","Asteres","biotech","c",4e+06,"2007",3,"1","financial_org","pacific-venture-capital"
"14107","Asteres","biotech","c",4e+06,"2007",3,"2","financial_org","sanderling-ventures"
"14108","FanBridge","unknown category","seed",350000,"2009",3,"0","financial_org","ff-angel-llc"
"14109","FanBridge","unknown category","seed",350000,"2009",3,"1","financial_org","softtech-vc"
"14110","FanBridge","unknown category","seed",350000,"2009",3,"2","person","chris-sacca"
"14111","FanBridge","unknown category","a",2e+06,"2010",8,"0","financial_org","softtech-vc"
"14112","FanBridge","unknown category","a",2e+06,"2010",8,"1","financial_org","lowercase-capital"
"14113","FanBridge","unknown category","a",2e+06,"2010",8,"2","financial_org","500-startups"
"14114","FanBridge","unknown category","a",2e+06,"2010",8,"3","financial_org","first-round-capital"
"14115","FanBridge","unknown category","a",2e+06,"2010",8,"4","financial_org","founder-collective"
"14116","FanBridge","unknown category","a",2e+06,"2010",8,"5","person","alex-zubillaga"
"14117","FanBridge","unknown category","a",2e+06,"2010",8,"6","person","maurice-werdegar"
"14118","FanBridge","unknown category","a",2e+06,"2010",8,"7","person","matt-keiser"
"14119","Lightning Gaming","games_video","unattributed",4e+06,"2008",1,"0","financial_org","cross-atlantic-capital-partners"
"14120","Aria Networks","software","a",3950000,"2008",1,"0","financial_org","seraphim-capital"
"14121","Social Collective","web","seed",20000,"2009",1,"0","financial_org","launchbox-digital"
"14122","Loopd","web","seed",8e+05,"2009",1,"0","financial_org","tech-coast-angels"
"14123","Marro.ws","web","angel",10000,"2009",0,"1","1","1"
"14124","Marro.ws","web","angel",10000,"2009",0,"1","1","1"
"14125","gdgt","hardware","seed",550000,"2009",7,"0","financial_org","true-ventures"
"14126","gdgt","hardware","seed",550000,"2009",7,"1","company","betaworks"
"14127","gdgt","hardware","seed",550000,"2009",7,"2","financial_org","comtex"
"14128","gdgt","hardware","seed",550000,"2009",7,"3","person","jim-bankoff"
"14129","gdgt","hardware","seed",550000,"2009",7,"4","person","jason-calacanis"
"14130","gdgt","hardware","seed",550000,"2009",7,"5","person","michael-gartenberg"
"14131","gdgt","hardware","seed",550000,"2009",7,"6","person","ken-lerer"
"14132","gdgt","hardware","a",3165000,"2010",5,"0","financial_org","spark-capital"
"14133","gdgt","hardware","a",3165000,"2010",5,"1","financial_org","true-ventures"
"14134","gdgt","hardware","a",3165000,"2010",5,"2","company","betaworks"
"14135","gdgt","hardware","a",3165000,"2010",5,"3","financial_org","aol-ventures"
"14136","gdgt","hardware","a",3165000,"2010",5,"4","financial_org","lerer-ventures"
